City,Place,Review,Rating,Name,Date
Location 2,Chand Baori (Step well),visited abhaneri step known chand baori step feb great symmetry executed absolutely amazing pictures site justice look info,5,Anonymous,10/03/2018
Location 2,Chand Baori (Step well),stopped guide automatically came started leading telling history place nice took nice pictures visit took minutes probably,4,Anonymous,26/05/2022
Location 2,Chand Baori (Step well),interesting better understand concept step destination stop definitely worth stop road jaipur agra,4,Anonymous,27/01/2020
Location 2,Chand Baori (Step well),took local bus step enjoyed met travelers bus got jeep bus stop step hours jaipur spent,4,Anonymous,12/09/2013
Location 2,Chand Baori (Step well),step baori perfectly built enjoys classic situation surrounded small village door ancient temple harshat mata temple stone carvings,5,Anonymous,24/01/2020
Location 2,Chand Baori (Step well),long hour drive really nice greenery rajasthan villages way worth minutes spend actual site amazing site peaceful wonder architecture,5,Anonymous,05/06/2021
Location 2,Chand Baori (Step well),wonderful surprise place special steps walls preserved feel live time drew water royal family chatted,5,Anonymous,26/03/2016
Location 2,Chand Baori (Step well),little beat forts palaces routine jaipur glad stopped way agra jaipur min detour main highway step temple located quaint little,4,Anonymous,18/03/2015
Location 2,Chand Baori (Step well),abhanri step wall beatifull worth drive located small town visiting agra jaipur inbetween worth stop,3,Anonymous,26/11/2018
Location 2,Chand Baori (Step well),located jaipur agra highway need left turn drive kms mid way reach historic step taken care asi love,5,Anonymous,19/03/2016
Location 2,Chand Baori (Step well),read took specific day trip jaipur visit bhangarh worth hr journey way step fascinating beautifully preserved hardly,5,Anonymous,16/10/2016
Location 2,Chand Baori (Step well),km jaipur plan visit driver offered amazed size preserved age kept fee,4,Anonymous,14/12/2020
Location 2,Chand Baori (Step well),really worth driver bit mission,4,Anonymous,28/02/2020
Location 2,Chand Baori (Step well),rajasthan famous great forts enjoyed beautiful symmetry size step nice change visit morning afternoon create lovely shades pictures english speaking guides outside,5,Anonymous,05/03/2023
Location 2,Chand Baori (Step well),loved step great added bonus palace ajoining temple realize planned stop place spectacular local guide nice reasonably knowledgeable normally,5,Anonymous,26/10/2021
Location 2,Chand Baori (Step well),real hidden gem fortunately hours car jaipur paid rupies taxi driver day managed squeeze visit wind palace way make sure leave jaipur,4,Anonymous,18/11/2016
Location 2,Chand Baori (Step well),place km away jaipur hrs drive way opinion visit place categorized unesco world heritage site considering years old got depth,3,Anonymous,25/12/2014
Location 2,Chand Baori (Step well),visit taking car agra jaipur vice versa worth amazing king quarters middle level visit durga temple ride bit bumpy getting,4,Anonymous,30/04/2017
Location 2,Chand Baori (Step well),architecture breath taking worth km drive place temple attached tank sacked moghul emperor aurangzeb fanatic army destroyed temple defaced beautiful stone figures,4,Anonymous,08/05/2014
Location 2,Chand Baori (Step well),abhaneri stepwell chand baoli built th century king chand nikumbha dynasty oldest largest stepwells country people know km delhi village abhaneri,3,Anonymous,24/07/2017
Location 2,Chand Baori (Step well),visited abhaneri step enroute way alwar jaipur merely kms diversion highway beautiful step great architectural accuracy left kids wondering started constructing,5,Anonymous,11/10/2014
Location 2,Chand Baori (Step well),takes hours jaipiur left city pleasent drive rural countryside step fascinating worth visit really,4,Anonymous,16/02/2017
Location 2,Chand Baori (Step well),nice spot visit really short trip time consuming good travellers hurry,4,Anonymous,15/05/2019
Location 2,Chand Baori (Step well),best things saw rajasthan tour small complex nearly km jaipur near railway station called bandikui amazes symmetry allowed inside like,5,Anonymous,24/03/2014
Location 2,Chand Baori (Step well),amazing site visit like master piece architecture want middle attracting tourist local guides available serve,5,Anonymous,07/09/2016
Location 2,Chand Baori (Step well),nyc place times recommended friends great place visit nyc food awesome view,5,Anonymous,23/12/2018
Location 2,Chand Baori (Step well),location kms jaipur jaipur agra road abhaneri small village dausa district northern rajasthan located km jaipur jaipur agra highway present village abhaneri believed mispronunciation abha,3,Anonymous,18/04/2019
Location 2,Chand Baori (Step well),probably tourist add accounts guide books really beautiful elephant trip entrance dreading really enjoyed course drivers annoyance tip large worry elephant,3,Anonymous,14/03/2017
Location 2,Chand Baori (Step well),amazing site visit like master piece architecture want middle attracting tourist local guides available serve,5,Anonymous,06/08/2016
Location 2,Chand Baori (Step well),travelling agra jaipur nearly km reaching jaipur oldest maintained stepwell steps fenced ruins temple vicinity amazing construction toilet facilities available outside,4,Anonymous,19/08/2016
Location 2,Chand Baori (Step well),visited seeing documentary step really amazed away jaipur architecture fantastic reason colorful india women working fields wearing colorful dresses encourages,5,Anonymous,15/01/2015
Location 2,Chand Baori (Step well),abhaneri step need extra hour enroute agra jaipur large deep amongs seen good toilets remote sites walk steps geometry amazing,5,Anonymous,23/01/2022
Location 2,Chand Baori (Step well),decent place visit way agra kms jaipur visit place friends villagers helpful structure place shows knowledge level ancient people,4,Anonymous,25/01/2014
Location 2,Chand Baori (Step well),beaten path known tourist bit history waiting discover pass amber fort road left going past bartan sellers right,2,Anonymous,28/12/2016
Location 2,Chand Baori (Step well),place amazing taking pictures great capture guide wonderful explained important wells local people area loved carvings gods goddesses unfortunatley,5,Anonymous,02/05/2019
Location 2,Chand Baori (Step well),stepwell jaipur hr mins away dausa district small place called abhaneri village wanted visit years kept missing stepwell,2,Anonymous,24/05/2013
Location 2,Chand Baori (Step well),idea expect actually took breath away hard explain definitely worth visit,4,Anonymous,28/06/2019
Location 2,Chand Baori (Step well),worth diversion step really worth paying small necessary local guide hear history step reservoir catch rainwater years old absolutely huge,4,Anonymous,04/02/2019
Location 2,Chand Baori (Step well),abhaneri step work art needs seen believed amazing creation stood years fence allow step step climb,5,Anonymous,19/08/2015
Location 2,Chand Baori (Step well),definitely worth visiting good guide explain history construction size challenge capture film,5,Anonymous,12/10/2015
Location 2,Chand Baori (Step well),worth driving step wells going jaipur agra experiencing rajasthan country experience saw beautiful women dressed vibrant colours working open fields step wells need seen believe,5,Anonymous,28/01/2020
Location 2,Chand Baori (Step well),easily miss steps located beaten track little jaipur agra knew segment television great race recently australian tv point looking,4,Anonymous,04/03/2022
Location 2,Chand Baori (Step well),visited place en route agra jaipur km main route worth detour visited early august people local guy offered services guide,3,Anonymous,14/10/2013
Location 2,Chand Baori (Step well),hours drive jaipur went visitng bhangarh fort way jaipur huge th man water reservoir architectural masterpiece collects water huge area stores depth unknown,5,Anonymous,14/07/2020
Location 2,Chand Baori (Step well),guide hot reading displays sun feasible,3,Anonymous,02/08/2019
Location 2,Chand Baori (Step well),hard driver locals trying shake inr tour place know need guide explaining took minutes,2,Anonymous,04/01/2017
Location 2,Chand Baori (Step well),paid approx rs round trip jaipur km jaipur car overpaid bit outside doesnt like enter completely different story worth,3,Anonymous,26/07/2021
Location 2,Chand Baori (Step well),rough guide worth short stop road agra jaipur looking steps symmetry dizzy,2,Anonymous,15/01/2021
Location 2,Chand Baori (Step well),admission free approached person serve guide tens rupees decide porches antique sculptures actually held bit bad,3,Anonymous,05/05/2016
Location 2,Chand Baori (Step well),steep wells old havelis view et environment rustic tradional makes history think things earlier people used live,3,Anonymous,16/08/2018
Location 2,Chand Baori (Step well),need time amazing site definitely worth visit drive jaipur agra villages drive really interesting bonus saw amazing movie,5,Anonymous,31/10/2016
Location 2,Chand Baori (Step well),interesting site felt like hastle guy wanted money guide asked feel given enoguh man visitor book wanted,4,Anonymous,07/05/2022
Location 2,Chand Baori (Step well),hightlight golden triangle tour india seeing steps makes realized prescious water glad dont climb steps fresh water,4,Anonymous,20/10/2014
Location 2,Chand Baori (Step well),loved touristy peaceful away hustle bustle relaxing went g adventure group getting problem film dark knight rises scene looking forward seeing,5,Anonymous,07/07/2016
Location 2,Chand Baori (Step well),long fuss free drive km east jaipur jaipur agra highway left reached sikandra dausa highway treat tolled devoid traffic prepares site overwhelming amazing engineering feat,5,Anonymous,05/02/2023
Location 2,Chand Baori (Step well),step built th century craftmanship simply awe inspiring tajmahal wonder world opinion india,4,Anonymous,27/03/2022
Location 2,Chand Baori (Step well),hour drive jaipur beautiful drive countryside takes abhaneri built th century harvest rain water deepest widest stepwells india steps going form,4,Anonymous,17/07/2019
Location 2,Chand Baori (Step well),history eyes perfectly preserved amazing building building seen believed,5,Anonymous,16/04/2021
Location 2,Chand Baori (Step well),visited place jaipur en route agra mid way cities near village dausa symmetry depth jaw dropping considering ancient hired local guide inr explained,3,Anonymous,11/11/2018
Location 2,Chand Baori (Step well),private tour attraction package asked driver stop read amazing reviews tripadvisor nice worth stop near amazing,5,Anonymous,17/07/2021
Location 2,Chand Baori (Step well),place familiar use movies pretty impressive temple steps contrast quite meditative going coach party faced lot demands,5,Anonymous,02/10/2022
Location 2,Chand Baori (Step well),road agra jaipur amazingly preserved little gem really interesting cheap great place break journey tick site perfect dinner party anecdote type place step wells architectural curiosity,5,Anonymous,06/04/2014
Location 2,Chand Baori (Step well),bit way jaipur worth taxi ride entered temple area step say wow really appreciate,5,Anonymous,11/08/2014
Location 2,Chand Baori (Step well),impressive structure abheneri step took hour long drive jaipur jaipur agra highway reach step charged entry fee tourist place,4,Anonymous,14/04/2023
Location 2,Chand Baori (Step well),amazing short way main road agra jaipur takes minutes check absolutely worth effort years old unlike seen friends,5,Anonymous,18/03/2020
Location 2,Chand Baori (Step well),constructed temple bathing maharaja architect come fantastic actual temple built depths surrounded sides stairs look different angle,4,Anonymous,12/05/2021
Location 2,Chand Baori (Step well),abhaneri step amazement architecture outstanding basically huge tank store water dont miss temple opposite harshat mata constructed th century took help wikipedia,5,Anonymous,14/09/2018
Location 2,Chand Baori (Step well),worth drive jaipur highways bad arrive destination quiet little village abhaneri regret second commute guide pillars original temple,2,Anonymous,03/12/2015
Location 2,Chand Baori (Step well),really jaipur city place way agra jaipur hour half jaipur beautiful step quiet ancient temple,4,Anonymous,24/07/2017
Location 2,Chand Baori (Step well),great stop golden triangle route better main tourist sites preserved quiet people took great pictures parakeets perched walls,5,Anonymous,18/02/2015
Location 2,Chand Baori (Step well),seen movie season australian amazing race recognise step huge th ad man water reservoir free visit village near dausa way jaipur,5,Anonymous,16/10/2014
Location 2,Chand Baori (Step well),excellent view preserved stepwell local man presented guide official knowledge pretty good journey outside jaipur worth way,5,Anonymous,24/09/2013
Location 2,Chand Baori (Step well),dislike wonder people fetched water water level low joking practical old considerate maharajas built resorvoir perfect,4,Anonymous,14/02/2023
Location 2,Chand Baori (Step well),fascinating worth detour en route agra jaipur local guide knowledgable keen tell carvings construction warning pay extra want,4,Anonymous,18/04/2017
Location 2,Chand Baori (Step well),hour outside jaipur best visit going coming jaipur agra marvel ancient hole digging tourists need minutes look hire guide,5,Anonymous,03/11/2022
Location 2,Chand Baori (Step well),beaten path worth effort arrive known stepwell fascinating arrive surprise__ old palace fort archeological study process kind tiny village,4,Anonymous,16/10/2019
Location 2,Chand Baori (Step well),favorite sites seen trips india exciting able walk steps hundreds photographs,4,Anonymous,16/04/2022
Location 2,Chand Baori (Step well),step interesting better village surrounding amazing villagers photographers dream,5,Anonymous,05/01/2018
Location 2,Chand Baori (Step well),breath taking en route jaipur agra steeped myths legends factual history movies shot location lines ruins nearby temples salvaged muslims,2,Anonymous,20/06/2017
Location 2,Chand Baori (Step well),interesting old step good going jaipur agra,4,Anonymous,21/12/2021
Location 2,Chand Baori (Step well),real treat great place photograph simple site temple,5,Anonymous,16/09/2014
Location 2,Chand Baori (Step well),pigeons defecating filthy inside inside good self styled government worker hobos try force write book ask tips barely worth stop traveling agra jaipur definitely,4,Anonymous,25/12/2018
Location 2,Chand Baori (Step well),area sure stop visit attraction tour companies recommend going delhi agra jaipur ask included trip,4,Anonymous,09/06/2016
Location 2,Chand Baori (Step well),history alive architecturally dynamic enjoyed walk nearby village,5,Anonymous,09/11/2022
Location 2,Chand Baori (Step well),good site slightly way hawkers local guide courteous enjoyed half hour spent,5,Anonymous,08/12/2019
Location 2,Chand Baori (Step well),following tripadvisor advice stopped hotel near look long visit hour glad driver took ruined temple,3,Anonymous,13/04/2019
Location 2,Chand Baori (Step well),glad knew trip advisor went little beaten track summer palace nearby worthwhile guide really rushed worth guide point artwork,4,Anonymous,18/03/2016
Location 2,Chand Baori (Step well),history step interesting renovations superb,5,Anonymous,04/04/2018
Location 2,Chand Baori (Step well),told going step amazing amazing sights saw india wonderful experience,5,Anonymous,04/05/2014
Location 2,Chand Baori (Step well),like visited drive agra jaipur worth stop step amazing unlikely like,5,Anonymous,01/06/2015
Location 2,Chand Baori (Step well),step huge beautifully executed worth visit needs day free comfortably hours drive jaipur hire safe taxi good driver planning agra bharatpur,5,Anonymous,22/11/2021
Location 2,Chand Baori (Step well),water capture device tucked away street largely unknown decided clean signage commonwealth games clever construction capture store water worth visiting generally,5,Anonymous,11/04/2017
Location 2,Chand Baori (Step well),visiting crowded better know sites real contrast copule went step really stunning hidden little village beaten path turned real,4,Anonymous,20/01/2017
Location 2,Chand Baori (Step well),seen quite like interesting piece engineering interesting,5,Anonymous,21/04/2021
Location 2,Chand Baori (Step well),visiting jaipur driving jaipur agra time car driver travel village regret sure soon tourist trail,3,Anonymous,27/03/2023
Location 2,Chand Baori (Step well),best seen stop agra jaipur travelling driver bit main highway signed remarkable way reach watertable feet abstract art feel,5,Anonymous,04/12/2018
Location 2,Chand Baori (Step well),fascinating architectural feight period touts hanging best guide visit,5,Anonymous,16/11/2020
Location 2,Chand Baori (Step well),abhaneri step fascinating structure definitely worth leaving main road agra jaipur photographer dream people miss adjacent harshata mata temple lovely carvings,5,Anonymous,27/12/2022
Location 2,Chand Baori (Step well),really wonderful spoilt place visited finding trip advisor sad thing tourists visit spoilt met hawker selling necklaces locals quick latch,3,Anonymous,20/03/2020
Location 2,Chand Baori (Step well),ways outside city certainly interesting worth trip stopped way agar jaipur easy driver new,5,Anonymous,30/12/2017
Location 2,Chand Baori (Step well),amazing step wall steps visit adjacent harshata mata temple lovely stone carvings,5,Anonymous,22/11/2017
Location 2,Chand Baori (Step well),fantastic little sight step amazing beautiful geometry hired guide rs knowledgable recommend getting,5,Anonymous,27/07/2021
Location 2,Chand Baori (Step well),tour step jaipur say worth hassle step really great explored carvings took awesome pictures flying birds nearby village,5,Anonymous,17/02/2019
Location 2,Chand Baori (Step well),know expect place really impressed looks fantastic,5,Anonymous,30/06/2017
Location 2,Chand Baori (Step well),nd visit step went different friends thought suggested times thing said amazing step built th century,5,Anonymous,02/07/2021
Location 2,Chand Baori (Step well),simply amazing forget visit nearby temple look peacocks fields approach abhaneri,4,Anonymous,04/05/2021
Location 2,Chand Baori (Step well),km direction jaipur coming agra time sunset glad simply impressive,4,Anonymous,04/11/2021
Location 2,Chand Baori (Step well),guess amazing structure existed village worth stop,4,Anonymous,25/09/2022
Location 2,Chand Baori (Step well),things real historic palace rajasthan,3,Anonymous,30/07/2021
Location 2,Chand Baori (Step well),site tainted inconsiderate tourists step adjoining temple historical environmental importance advised guide available site better understand relics,4,Anonymous,17/12/2022
Location 2,Chand Baori (Step well),bit drive jaipur really worth feat engineering preserved free visit guides charging needed read ahead,4,Anonymous,26/09/2013
Location 2,Chand Baori (Step well),like way abhaneri temple taken care li l kid giving away prasad mentioned protected monument look like bavdi mind bogling saw earlier movies paheli,5,Anonymous,24/04/2017
Location 2,Chand Baori (Step well),km jaipur agra jaipur road architectural gem great photos taken spent approx mins mainly taking photos site improved providing historical information local guides,5,Anonymous,06/11/2017
Location 2,Chand Baori (Step well),unusual structure time seen like glad chance coupled temple temple,5,Anonymous,04/01/2017
Location 2,Chand Baori (Step well),jaipur abhaneri step wells km away head village sikandra turn road heading delhi took little hrs reach worth effort entry fee typically,4,Anonymous,27/11/2021
Location 2,Chand Baori (Step well),worthwhile detour chand baori stepwell th century oldest stepwell rajasthan truly masterpiece different architecture stepwells wells ponds water reached descending elaborately placed steps,5,Anonymous,21/04/2019
Location 2,Chand Baori (Step well),incredible architectural step tiny village abhaneri worth mile detour typical agra fatepursikri jaipur road trip amazing geometric steps leading reservoir used locals years ago opened,4,Anonymous,22/06/2020
Location 2,Chand Baori (Step well),fascinating site amazing ancients,5,Anonymous,18/10/2022
Location 2,Chand Baori (Step well),place seen india compares place ahaneri taj mahal hs world wonder,3,Anonymous,20/11/2013
Location 2,Chand Baori (Step well),think maharaja built rooms court watch people fetching water amazing structure lends photographer shame rubbish,3,Anonymous,01/01/2016
Location 2,Chand Baori (Step well),explore rajasthan visiting jaipur fascinated old buildings great architecture want click good pictures want time abhaneri place visit saturday,5,Anonymous,25/07/2021
Location 2,Chand Baori (Step well),heard famous stepwell wait amazing seen like step feet deep square steps storied platform connected sets,4,Anonymous,05/03/2020
Location 2,Chand Baori (Step well),locally known chand baori magnificent step baori bulit raja king chand chandra th th century ad early baori rajasthan deep baori square plan enclosed pillared entraces baories,4,Anonymous,25/10/2019
Location 2,Chand Baori (Step well),driver agra jaipur suggested brief detour chand baori stepwell abhaneri really glad said sure amazing site visit recommend interested history architecture culture,5,Anonymous,14/04/2017
Location 2,Harshat Mata Temple,temple situated chand baori totally ruined ruins speak past glory monument certainly worth visit,3,Anonymous,11/11/2018
Location 2,Harshat Mata Temple,visitors come abhanari famous stepwell makes sense adjoining temple raised platform temple goes th century years later,3,Anonymous,08/11/2014
Location 2,Harshat Mata Temple,temple situated near chand baori looks like remade broken elements lots old temple building blocks strewn temple deity goddess old temple priest super white,4,Anonymous,26/08/2021
Location 2,Harshat Mata Temple,surrounded unclean surrounding ok ish place say average worth visit ots,4,Anonymous,20/12/2019
Location 2,Harshat Mata Temple,temple located chand baori covered visit lying neglected ruins carvings stones wonderful,2,Anonymous,19/10/2018
Location 2,Harshat Mata Temple,visit chand baori step spend minutes visiting temple located adjacent step temple pieces strewn small plot land archeologists delight imagine old fellow,4,Anonymous,18/03/2023
Location 2,Harshat Mata Temple,travelled agra jaipur highway e nh bikaner agra nh times mesmerised beauty route surprisingly thought taking short diversions stopping check,5,Anonymous,05/01/2022
Location 2,Harshat Mata Temple,chand baori stepwell fantastic intriguing structure temple adjacent impressive ruins surprised priest offering puja temple thought used anymore,4,Anonymous,19/03/2017
Location 2,Harshat Mata Temple,partly ruined strangely attractive small site worth look visiting nearby stepwell lots street traders beggars pester,3,Anonymous,08/06/2013
Location 2,Harshat Mata Temple,pillars columns statues lie scattered temple courtyard corridors structure architecture artwork amazingly beautiful nice original form small worth,5,Anonymous,14/09/2016
Location 2,Harshat Mata Temple,temple desecrated invaders long ago abandoned rediscovered tourist attraction intricate hand carved stones,4,Anonymous,27/02/2017
Location 2,Harshat Mata Temple,abhaneri located nh jaipur agra highway situated distance km jaipur abhaneri originally named abha nagri means city brightness centuries changed way pronounced adjoining famous,4,Anonymous,16/06/2015
Location 2,Harshat Mata Temple,adjacent chand baori old statue stolen new statue plenty carved stone pieces lying removed temple site,1,Anonymous,11/01/2018
Location 2,Harshat Mata Temple,amazing temple covered stone carving active temple spent couple hours avoid afternoon hot time,4,Anonymous,30/01/2016
Location 2,Harshat Mata Temple,impressive stepwell photos ruins didnt went inside,3,Anonymous,24/07/2022
Location 2,Harshat Mata Temple,rajasthan stepwells amazing temple special serenity better place dedicated goddess happiness,5,Anonymous,30/12/2016
Location 2,Harshat Mata Temple,small temple step fine carvings stones walls stand restored enhance appreciation active use locals,5,Anonymous,08/11/2017
Location 2,Harshat Mata Temple,temple old shame ancient carvings defaced time islamic rule idol worship beggar children firm,3,Anonymous,04/07/2019
Location 2,Harshat Mata Temple,visiting chand baori harshat mata temple dedicated goddess joy happiness steps away look make review photo opportunity,5,Anonymous,23/05/2018
Location 2,Harshat Mata Temple,iconic temple story abhaneri visited ancient chand baori visit small old temple especially dedicated joy happiness,5,Anonymous,22/11/2021
Location 2,Harshat Mata Temple,architecture artwork went temple amazing beautiful small long definitely worth seeing stone carvings gorgeous center place pray god joy,5,Anonymous,05/09/2013
Location 2,Harshat Mata Temple,old temple built th century significance fact houses idol god blares devotional music blast ear drum hell headache honestly,4,Anonymous,18/02/2015
Location 2,Harshat Mata Temple,tour group coming jaipur way agra abhaneri miles hours east jaipur miles hours west agra memorable chand baori stepwell main attraction tiny,4,Anonymous,09/05/2018
Location 2,Harshat Mata Temple,directly stunning step chand baori nice small temple wonderful carvings miss chai small restaurant opposite temple,5,Anonymous,13/08/2018
Location 2,Harshat Mata Temple,harshat mata temple ancient temple situated chand baori hidden gem marvelous architeture century temple partially destroyed invaders temple today beautiful,4,Anonymous,19/11/2015
Location 2,Harshat Mata Temple,awesome original avatar plunderers destroyed beautifully carved sculptured piece thrives carried away original dirty visit,4,Anonymous,25/04/2017
Location 2,Harshat Mata Temple,great trip step mind blowing construction worth visit temple piece meal takes time,4,Anonymous,18/01/2017
Location 2,Harshat Mata Temple,right chand bouri step ancient pre mughal hindu temple ruins quite beautiful haunting use place worship locals check erotic statues friezes hindus,4,Anonymous,25/05/2022
Location 2,Harshat Mata Temple,visited chand baori paid visit small temple opposite step small temple lovely carvings nice quick walk number small puppies,5,Anonymous,09/08/2014
Location 2,Harshat Mata Temple,historical monument publicised damage past maintained properly,2,Anonymous,15/09/2015
Location 2,Harshat Mata Temple,harshat mata goddess happiness said spread happiness area leading city called abhaneri city brightness temple destroyed damaged mahmud ghazni km away mehndipur balaji road,4,Anonymous,10/08/2018
Location 2,Harshat Mata Temple,temple ruins today dedicated deity harshat mata board displayed plate deity names har sidh mata main sanctum temple intact,3,Anonymous,09/08/2013
Location 2,Harshat Mata Temple,huge mandir temple vishnu destroyed th century gazni reconstructed th century devi temple sculptures carved mins place,3,Anonymous,20/09/2021
Location 2,Harshat Mata Temple,temples visited northern india unique unfortunate distinction th century temple appeared learned actually severely damaged rebuilt temple,1,Anonymous,01/07/2014
Location 2,Harshat Mata Temple,visit stepwell amazing feat human engineering come small temple opposite worth minutes time ancient site pretty beautiful hand carved stone remove shoes,5,Anonymous,29/07/2020
Location 2,Harshat Mata Temple,nice little hindu temple desperate need saving renovating situated stepwell hope goverment intervene protect,4,Anonymous,30/05/2021
Location 2,Harshat Mata Temple,active ruined temple worth couple pictures stopping impressive chond baori stepwell,4,Anonymous,15/11/2020
Location 2,Harshat Mata Temple,legend temple completely destroyed mughals th century spirit lived stones rebuilt temple night rebuilding mode like continue century,3,Anonymous,29/05/2021
Location 2,Harshat Mata Temple,temple broken medieval eras rebuilt broken columns statues chand baori built sacred pool goddess peaceful temple revered,3,Anonymous,13/07/2015
Location 2,Harshat Mata Temple,temple built king chand ruling abhaneri entry free temple temple years old told priest temple dedicated goddess harshat mata harshat mata goddess,4,Anonymous,19/10/2014
Location 2,Harshat Mata Temple,temple structure sturdy shape quite beautiful stone sculptures temple worth view,4,Anonymous,17/06/2019
Location 2,Harshat Mata Temple,beautiful small temple quiet stone mason art beautiful quick visit missed,5,Anonymous,18/01/2016
Location 2,Harshat Mata Temple,cravings stone temple temple worth admiring details craving seen places,4,Anonymous,10/05/2017
Location 2,Harshat Mata Temple,temple undergoing reconstruction worth visit wonderful stone carvings considerable visual appeal day visited weather warm sky clear blue sitting edge,5,Anonymous,22/07/2022
Location 2,Harshat Mata Temple,cute little temple chand baori stepwell nice place visit far overshadowed amazingness stepwell temple remove shoes careful,5,Anonymous,05/04/2019
Location 2,Harshat Mata Temple,tour india friend visited small interesting temple march harshat mata temple dedicated goddess harshat mata serves tourist attraction abhaneri maintain interesting,5,Anonymous,21/12/2015
Location 2,Harshat Mata Temple,took quick look temple visiting step nice appears similar temples india,4,Anonymous,24/02/2019
Location 2,Harshat Mata Temple,good place spend hours days tour jaipur food good restaurants nearby,4,Anonymous,11/12/2021
Location 2,Harshat Mata Temple,visiting chand baori pop temple lovely carvings check,4,Anonymous,07/09/2017
Location 2,Harshat Mata Temple,visit step make sure visit little gem history mind boggling stand place know speaks years history researchers say built th th,4,Anonymous,24/06/2016
Location 2,Harshat Mata Temple,temple harshat mata sits right opposite famous chand baori worth visit chand baori read speak locals understand history temple surrounding ares pretty interesting parts,5,Anonymous,27/06/2021
Location 2,Harshat Mata Temple,needs conjunction step stones taken originally hindu temple step interesting story,4,Anonymous,17/08/2017
Location 2,Harshat Mata Temple,temple th century old sad state ruins opulent empire stood gauged mughals disfigured perfect sculptures hindu gods goddesses ticket locals,2,Anonymous,02/02/2022
Location 2,Harshat Mata Temple,reigning deity patron goddess abhaneri harshat mata parvati bestower abha light settlement originally named abhanagari town abha later got corrupted abhaneri temple harshat mata sits right opposite famous chand baori,3,Anonymous,08/06/2015
Location 2,Harshat Mata Temple,let honest reason probably want look temple door famous step unusual spectacular definately worth trip temple,4,Anonymous,29/04/2016
Location 2,Harshat Mata Temple,temple located chand baori visiting stepwell stone carvings fascinating beautifully,5,Anonymous,01/01/2014
Location 2,Harshat Mata Temple,ancient temple worth visit located abhaneri near chand baori step excellent sites visit small town entrance fee temple,4,Anonymous,24/11/2018
Location 2,Harshat Mata Temple,interesting stop visiting step chand baori village countryside picturesque,4,Anonymous,13/12/2019
Location 2,Harshat Mata Temple,located opposite abhaneri stepwell ancient temple really liked structure stones quiet peaceful known tourists,4,Anonymous,17/04/2015
Location 2,Harshat Mata Temple,frankly visited abhaneri chand baori temple shares border chand baori visited place like temples enter feel sudden change temperature temperature falling degrees temple years old decently,4,Anonymous,05/05/2014
Location 2,Harshat Mata Temple,harshat mata temple th century old temples ruined th century afghan tribes temples entry gate chand boali everybody visit site abhaneri visit chand,2,Anonymous,09/06/2018
Location 2,Harshat Mata Temple,temple goddess joy chand baori managed happy friendly welcoming priest,5,Anonymous,18/09/2018
Location 2,Harshat Mata Temple,simple history interlocking statues stones kept restoration work progress feel bad looking beautiful stone carvings damaged ruthlessly mughal invaders,3,Anonymous,08/10/2021
Location 2,Harshat Mata Temple,chand baori temple beautiful located small place called abhaneri near dausa way ranthambore sawai madhopur,4,Anonymous,06/09/2013
Location 2,Harshat Mata Temple,place major attractions abhaneri worth visit weekend trip jaipur fees charged places place located kms jaipur,4,Anonymous,18/01/2020
Location 2,Harshat Mata Temple,visited chand baori harshad mata temple abhaneri near bandikui dausa district rajasthan rth th february weather pleasant miles farms mustard plantations duo attractions kms jaipur agra,4,Anonymous,04/01/2016
Location 2,Harshat Mata Temple,hour drive jaipur visited country abhaneri harshat mata temple beautiful drive mother goddess believed goddess happiness landscape beautiful yellow mustard,5,Anonymous,25/02/2015
Location 2,Harshat Mata Temple,situated chand baori famous stepwell harshad mata goddess happiness joy temple th century temple dedicated goddess parvati working temple affluence great temple ruthlessly destroyed muslim invaders beautiful,5,Anonymous,15/04/2022
Location 2,Harshat Mata Temple,walked short distance step wall chand baori previously destroyed temple partially rebuilt fairly poor condition offer nice little view,2,Anonymous,03/12/2015
Location 2,Harshat Mata Temple,temple located chand baori stepwell worth diversion driving agra jaipur temple ruins plundered remains beautiful peaceful man greeted,5,Anonymous,05/03/2022
Location 2,Harshat Mata Temple,temple amazing working restoration going long time carvings said depict gods humans interacting beautiful damaged,4,Anonymous,20/11/2018
Location 2,Harshat Mata Temple,temple home harshat mata believed bring happiness joy locals unfortunately temple lays ruins government making efforts restoring beautiful sculptures sculpted rocks artistic,5,Anonymous,09/04/2023
Location 2,Harshat Mata Temple,time visit chand baori wander road temple friendly goats like pat couple squirrels,4,Anonymous,17/05/2018
Location 2,Harshat Mata Temple,dedicated hashat mata goddess joy happiness hot enjoy heat,5,Anonymous,19/09/2016
Location 2,Harshat Mata Temple,temple old used ft tall muslim emperor tried demolish u visit u walls demolished stones kept temple,3,Anonymous,02/03/2020
Location 2,Harshat Mata Temple,adjacent chand baori equally old temple th th century dedicated harshad mata goddess brings happiness temple visited locals tourists wonderful sculptures ornamental pillars,5,Anonymous,18/08/2016
Location 2,Harshat Mata Temple,lovely little temple visited time step villagers working hard repair fantastic ruined worth visit,4,Anonymous,12/06/2017
Location 2,Harshat Mata Temple,illustrated history india great sad hindu gods art located chand baori step agra jaipur road,3,Anonymous,20/01/2014
Location 2,Harshat Mata Temple,ancient temple dedicated joy happiness temple totally damaged looking ruins shows beauty greatness structure excellent place,5,Anonymous,21/01/2022
